Date,Relative Humidity (%),Solar Radiation (watts/sq meter),Atmosphere Pressure (mb),Wind Speed (m/sec),Wind Direction (degrees),Battery (volts),Air Temperature (°C),ParametersOutOfRange
7/12/2016 11:47,59.74,210.2,1016.84,0.982,248.1,13.45,19.41,
7/12/2016 12:02,57.88,294.5,1016.928,1.372,252.7,13.64,19.58,
7/12/2016 12:17,57.02,316.2,1016.919,0.514,106.7,13.75,20.12,
7/12/2016 12:32,57.37,1024,1016.929,0.992,84.1,13.79,19.89,
7/12/2016 12:47,56.35,1066,1016.887,0.99,120.2,13.85,20.15,
7/12/2016 13:02,52.01,1071,1016.86,0.99,120.2,12.33,20.64,
7/12/2016 13:17,48.46,484.9,1016.899,2.466,188.3,13.94,21.08,
7/12/2016 13:32,50.11,1075,1016.801,3.425,196.4,13.8,21.35,
7/12/2016 13:47,47.64,909,1016.85,4.259,206.1,13.84,21.47,
7/12/2016 14:02,47.4,911,1016.923,3.132,208.4,13.84,21.57,
7/12/2016 14:17,47.43,983,1016.976,4.398,210.7,13.84,21.65,
7/12/2016 14:32,43.18,198.2,1016.998,4.398,210.7,14,21.75,
7/12/2016 14:47,47.64,192.6,1016.926,2.696,207,13.87,21.67,
7/12/2016 15:02,46.89,528.3,1017.01,3.826,243.5,13.86,21.92,
7/12/2016 15:17,49.7,451.6,1017.057,1.831,222.8,13.87,22,
7/12/2016 15:32,50.27,285,1017.028,4.364,247.6,13.9,21.88,
7/12/2016 15:47,46.29,402.5,1016.961,2.992,220.7,13.87,21.94,
7/12/2016 16:02,52.23,621.3,1016.907,2.992,220.7,12.89,21.88,
7/12/2016 16:17,48.05,802,1017.025,4.331,191.2,13.79,21.95,
7/12/2016 16:32,47.26,738.2,1017.111,5.843,230.2,13.88,21.75,
7/12/2016 16:47,53.05,671,1017.207,5.903,210.8,13.85,21.66,
7/12/2016 17:02,52.79,372.7,1017.221,5.062,211.5,13.9,21.62,
7/12/2016 17:17,51.73,254.5,1017.341,5.51,227.3,13.88,21.57,
7/12/2016 17:32,56.72,156,1017.433,6.629,215.2,13.04,21.16,
7/12/2016 17:47,55.64,148.8,1017.483,6.629,215.2,13.25,21.15,
7/12/2016 18:02,59.52,370.9,1017.593,6.055,215.9,13.73,21.05,
7/12/2016 18:17,60.62,278.8,1017.679,6.539,222.4,13.85,20.91,
7/12/2016 18:32,56.74,222.2,1017.776,5.932,226.3,13.85,20.69,
7/12/2016 18:47,60.39,90.8,1018.044,6.437,224.4,13.66,20.64,
7/12/2016 19:02,57.62,124.7,1018.175,5.799,225.4,13.63,20.48,
7/12/2016 19:17,61.16,48.91,1018.315,5.799,225.4,13.39,20.24,
7/12/2016 19:32,58.41,61.59,1018.518,5.037,198.2,13.28,20.12,
7/12/2016 19:47,60.59,14.04,1018.746,5.442,203.8,13.16,19.98,
7/12/2016 20:02,60.61,4.11,1018.973,5.719,201.4,12.24,19.75,
7/12/2016 20:17,59.8,1.42,1019.304,5.018,212.9,12.82,19.67,
7/12/2016 20:32,59.99,0.24,1019.558,5.077,225.9,12.9,19.53,
7/12/2016 20:47,65.77,0.03,1019.787,5.077,225.9,12.86,19.02,
7/12/2016 21:02,63.59,0.02,1019.969,2.83,295.1,12.8,18.54,
7/12/2016 21:17,65.27,0.03,1020.074,2.271,296.1,12.79,18.54,
7/12/2016 21:32,63.16,0.04,1020.232,1.292,294,12.84,18.77,
7/12/2016 21:47,64.06,0.11,1020.437,3.394,242.6,12.93,18.68,
7/12/2016 22:02,63.56,0.06,1020.576,3.297,241.2,12.93,18.47,
7/12/2016 22:17,68.88,0.07,1020.774,2.299,327.9,12.93,17.98,
7/12/2016 22:32,68.35,0,1020.864,2.299,327.9,12.93,17.99,
7/12/2016 22:47,69.81,0,1020.972,2.582,313.7,12.92,17.92,
7/12/2016 23:02,69.85,0,1021.006,3.462,300.9,12.92,17.88,
7/12/2016 23:17,69.07,0,1021.103,1.635,281.6,12.91,17.6,
7/12/2016 23:32,71.57,0,1021.243,4.923,202.4,12.91,17.38,
7/12/2016 23:47,71,0,1021.374,4.554,193.9,12.91,16.86,
7/13/2016 0:02,69.62,0,1021.451,4.554,193.9,12.11,16.61,
7/13/2016 0:17,70.94,0,1021.587,4.283,189.9,12.78,16.49,
7/13/2016 0:32,71.4,0,1021.642,3.59,195,12.76,16.35,
7/13/2016 0:47,69.4,0,1021.778,2.46,195,12.76,16.14,
7/13/2016 1:02,69.98,0,1021.867,1.499,195.8,12.76,16.2,
7/13/2016 1:17,68.89,0,1021.91,0.45,180.2,12.76,16.13,
7/13/2016 1:32,70.03,0.01,1022.034,0.45,180.2,12.82,16.17,
7/13/2016 1:47,68.03,0,1022.047,1.262,220.4,12.88,15.99,
7/13/2016 2:02,68.55,0,1021.995,1.339,219,12.88,16.04,
7/13/2016 2:17,69.49,0,1022.065,2.125,234.9,12.87,16,
7/13/2016 2:32,68.01,0,1022.144,1.73,214.9,12.87,15.9,
7/13/2016 2:47,68.88,0,1022.133,0.71,200.5,12.86,15.88,
7/13/2016 3:02,68.89,0.01,1022.16,0.882,168,12.86,15.92,
7/13/2016 3:17,68.13,0.01,1022.288,0.882,168,12.85,15.84,
7/13/2016 3:32,69.99,0.02,1022.221,1.374,161.2,12.85,15.81,
7/13/2016 3:47,72.43,0.01,1022.315,1.669,147.4,12.84,15.75,
7/13/2016 4:02,76.53,0.02,1022.447,2.103,133.9,12.01,15.6,
7/13/2016 4:17,74.93,1.71,1022.581,2.859,111.4,12.71,15.55,
7/13/2016 4:32,72.33,4.05,1022.653,2.217,105,12.69,15.55,
7/13/2016 4:47,72.05,11.8,1022.685,2.217,105,12.69,15.59,
7/13/2016 5:02,70.87,28.72,1022.72,1.91,147.2,12.69,15.72,
7/13/2016 5:17,70.6,51.54,1022.809,1.404,178.1,12.69,15.75,
7/13/2016 5:32,72.45,40.71,1022.953,1.83,125.9,12.72,15.55,
7/13/2016 5:47,70.62,46.79,1023.031,1.042,162.9,12.82,15.48,
7/13/2016 6:02,72.41,52.02,1023.179,1.43,152.7,12.83,15.62,
7/13/2016 6:17,70.68,89.5,1023.388,1.43,152.7,12.86,15.62,
7/13/2016 6:32,71.11,115,1023.436,1.585,163.2,12.89,15.71,
7/13/2016 6:47,73.98,136.2,1023.549,1.12,201.4,12.9,15.69,
7/13/2016 7:02,73,169.2,1023.656,2.009,194.4,12.92,15.7,
7/13/2016 7:17,72.37,184.6,1023.895,1.205,150,13.1,15.84,
7/13/2016 7:32,70.37,208.1,1023.857,1.064,118.3,13.24,15.91,
7/13/2016 7:47,69.08,235.4,1023.897,1.254,117.9,13.35,16.08,
7/13/2016 8:02,67.21,263,1024.013,1.254,117.9,12.65,16.18,
7/13/2016 8:17,64.55,280.4,1024.037,1.118,113.5,13.28,16.29,
7/13/2016 8:32,63.79,300.9,1023.994,1.644,125.1,13.34,16.5,
7/13/2016 8:47,61.38,382.7,1024.02,1.233,143.8,13.42,16.59,
7/13/2016 9:02,61.21,437.5,1024.106,0.94,150.5,13.55,16.89,
7/13/2016 9:17,60.47,468.4,1024.137,0.878,188.5,13.54,17.47,
7/13/2016 9:32,60.62,529.3,1024.105,0.878,188.5,13.28,17.3,
7/13/2016 9:47,58.63,564.2,1024.169,1.609,305,13.62,17.1,
7/13/2016 10:02,58.14,676.1,1024.166,1.628,323,13.66,17.36,
7/13/2016 10:17,60.28,601.4,1024.326,1.323,313.2,13.73,17.57,
7/13/2016 10:32,58.59,741.4,1024.353,1.118,309.2,13.77,17.73,
7/13/2016 10:47,55.87,736.9,1024.347,1.212,300.6,13.82,18.08,
7/13/2016 11:02,54.1,654,1024.283,1.212,300.6,14.18,18.53,
7/13/2016 11:17,52.53,901,1024.235,0.359,350.5,13.96,18.52,
7/13/2016 11:32,50.54,638.4,1024.286,0.589,333,13.97,19.41,
7/13/2016 11:47,48.76,710.4,1024.276,0.079,214.5,13.87,20.13,
7/13/2016 12:02,52.82,319.9,1024.122,1.047,309,13.02,19.22,
7/13/2016 12:17,53.23,823,1024.018,1.651,256.5,13.77,19.17,
7/13/2016 12:32,54.88,776.8,1024.016,1.876,327.6,13.86,19.3,
7/13/2016 12:47,53.89,890,1023.887,1.876,327.6,13.9,19.59,
7/13/2016 13:02,51.86,734.7,1023.925,2.424,327.7,13.79,19.74,
7/13/2016 13:17,50.11,446.3,1023.871,2.577,337.6,13.77,20.07,
7/13/2016 13:32,50.72,477.1,1023.818,3.138,294.4,13.34,20.13,
7/13/2016 13:47,51.36,555.8,1023.805,2.628,348.7,13.75,20.09,
7/13/2016 14:02,48.19,796.7,1023.706,3.491,321.7,13.87,20.34,
7/13/2016 14:17,48.74,792.2,1023.721,3.491,321.7,13.85,20.37,
7/13/2016 14:32,44.4,668.1,1023.648,2.344,340.3,13.83,20.52,
7/13/2016 14:47,47.51,741.4,1023.585,1.842,314.9,13.88,20.58,
7/13/2016 15:02,46.63,738.5,1023.57,2.049,350,13.85,20.7,
7/13/2016 15:17,47.5,424.5,1023.449,2.009,332.8,13.84,20.74,
7/13/2016 15:32,45.99,426.5,1023.398,2.285,343.9,13.88,20.79,
7/13/2016 15:47,44.45,262.8,1023.306,2.285,343.9,13.88,20.93,
7/13/2016 16:02,45.34,299.2,1023.318,2.768,339.4,12.92,21.18,
7/13/2016 16:17,44.46,237.3,1023.152,1.639,345.6,13.7,21.4,
7/13/2016 16:32,38.85,403.7,1023.08,1.57,330.3,13.78,21.67,
7/13/2016 16:47,37.49,459.2,1023.015,2.463,261.4,13.81,21.83,
7/13/2016 17:02,37.38,396.9,1022.94,1.769,302.1,13.77,21.85,
7/13/2016 17:17,36.83,371.1,1022.976,2.488,304.8,13.83,21.75,
7/13/2016 17:32,42.32,330,1022.836,2.488,304.8,13.25,21.7,
7/13/2016 17:47,38.45,296.3,1022.935,3.509,297.2,13.85,21.66,
7/13/2016 18:02,40.19,255.4,1022.787,3.378,285.7,13.87,21.61,
7/13/2016 18:17,40.02,205.9,1022.948,3.404,290.7,13.86,21.71,
7/13/2016 18:32,44.09,173.2,1023.02,4.134,299.5,13.88,21.72,
7/13/2016 18:47,46.73,129.9,1023.009,4.826,321.5,13.9,21.32,
7/13/2016 19:02,51.67,89.2,1023.017,4.826,321.5,14.16,21.05,
7/13/2016 19:17,49.85,61.55,1023.116,4.362,330.7,13.98,20.91,
7/13/2016 19:32,52.51,32.36,1023.133,4.428,311.4,13.62,20.62,
7/13/2016 19:47,49.5,11.87,1023.17,4.303,330.8,13.4,20.27,
7/13/2016 20:02,50.98,5.03,1023.242,5.221,344.8,12.48,19.97,
7/13/2016 20:17,49.4,1.54,1023.331,5.173,330.4,12.85,19.81,
7/13/2016 20:32,51.6,0.26,1023.543,5.173,330.4,12.84,19.6,
7/13/2016 20:47,51.23,0.02,1023.634,5.347,331.3,12.83,19.29,
7/13/2016 21:02,53.98,0.01,1023.701,5.81,324.5,12.79,19.06,
7/13/2016 21:17,55.81,0.01,1023.655,5.034,319.7,12.83,18.83,
7/13/2016 21:32,57.81,0.02,1023.675,6.515,328.3,12.87,18.52,
7/13/2016 21:47,59.08,0.03,1023.752,5.9,337.9,12.93,18.46,
7/13/2016 22:02,57.12,0.08,1023.86,5.493,352.3,12.93,18.4,
7/13/2016 22:17,59.12,0.05,1023.94,5.493,352.3,12.92,18.18,
7/13/2016 22:32,59.5,0.04,1023.829,4.799,358.4,12.92,17.91,
7/13/2016 22:47,59.22,0,1023.829,5.445,359.1,12.92,17.58,
7/13/2016 23:02,60.66,0,1023.659,4.589,10.2,12.91,17.27,
7/13/2016 23:17,61.87,0,1023.648,3.247,30.16,12.91,16.94,
7/13/2016 23:32,62.03,0,1023.797,2.817,32.3,12.91,16.73,
7/13/2016 23:47,62.8,0,1023.765,2.817,32.3,12.91,16.57,
7/14/2016 0:02,66.04,0,1023.862,2.983,20.04,12.04,16.22,
7/14/2016 0:17,66.8,0,1023.774,3.037,35.67,12.78,16.03,
7/14/2016 0:32,66.89,0,1023.869,2.561,37.64,12.76,15.82,
7/14/2016 0:47,66.54,0.01,1023.868,1.678,57.67,12.78,15.68,
7/14/2016 1:02,67.71,0.01,1023.825,1.052,5.07,12.78,15.7,
7/14/2016 1:17,66.27,0,1023.826,1.052,5.07,12.79,15.62,
7/14/2016 1:32,66.87,0.01,1023.801,1.204,51.99,12.79,15.66,
7/14/2016 1:47,67.2,0.01,1023.782,2.104,4.74,12.88,15.69,
7/14/2016 2:02,69,0.01,1023.785,2.199,6.02,12.87,15.6,
7/14/2016 2:17,68.43,0.01,1023.707,1.445,34.03,12.87,15.43,
7/14/2016 2:32,69.3,0.01,1023.771,1.883,63.09,12.86,15.33,
7/14/2016 2:47,69.6,0.02,1023.739,2.322,54,12.86,15.18,
7/14/2016 3:02,71.29,0.01,1023.782,2.322,54,12.85,15.11,
7/14/2016 3:17,71.44,0,1023.718,2.019,39.82,12.84,15.16,
7/14/2016 3:32,69.58,0.01,1023.688,1.557,42.99,12.84,14.98,
7/14/2016 3:47,70.46,0.01,1023.685,1.274,40.91,12.84,14.99,
7/14/2016 4:02,71.11,0.24,1023.704,1.796,32.49,11.97,14.9,
7/14/2016 4:17,72.33,1.85,1023.742,1.774,29.05,12.68,14.94,
7/14/2016 4:32,72.8,5.38,1023.733,1.774,29.05,12.69,14.73,
7/14/2016 4:47,72.54,19.97,1023.77,1.5,27.83,12.7,14.67,
7/14/2016 5:02,72.7,60.48,1023.86,0.729,21.14,12.81,14.75,
7/14/2016 5:17,73.97,96.8,1024.069,2.175,3.79,12.92,14.94,
7/14/2016 5:47,76.61,173.9,1024.067,2.658,353.8,13.11,15.35,
7/14/2016 6:02,75.4,214.1,1024.191,2.658,353.8,13.31,15.08,
7/14/2016 6:17,76.3,253.8,1024.206,3.721,348.5,13.44,14.74,
7/14/2016 6:32,77.96,297.7,1024.337,4.482,354.6,13.45,14.67,
7/14/2016 6:47,78.08,336.9,1024.326,4.167,350.1,13.44,14.86,
7/14/2016 7:02,76.77,375.4,1024.495,3.7,334.2,13.44,14.93,
7/14/2016 7:17,77.13,344.4,1024.519,3.594,334.4,13.47,14.97,
7/14/2016 7:32,76.54,454.3,1024.562,2.648,323.6,13.51,15.08,
7/14/2016 7:47,76.5,498.6,1024.623,2.648,323.6,13.54,15.16,
7/14/2016 8:02,75.5,522.2,1024.534,2.149,320.3,13.58,15.45,
7/14/2016 8:17,72.77,582.5,1024.523,2.05,318.6,13.64,15.88,
7/14/2016 8:32,71.65,605.4,1024.518,1.848,350.5,13.67,16.08,
7/14/2016 8:47,69.25,648.9,1024.399,1.603,351.7,13.75,16.32,
7/14/2016 9:02,67.28,681.3,1024.427,0.689,288.6,13.88,16.72,
7/14/2016 9:17,65.47,725.2,1024.358,0.689,288.6,14.33,17.04,
7/14/2016 9:32,64.26,745.5,1024.32,1.301,3.48,14.22,17.22,
7/14/2016 9:47,64.1,772.7,1024.251,1.423,335.5,13.9,17.55,
7/14/2016 10:02,63.53,796.3,1024.173,2.551,345,13.81,17.75,
7/14/2016 10:17,60.53,806,1024.157,0.771,301.5,13.81,18.02,
7/14/2016 10:32,62.63,798.4,1024.114,1.374,202.4,13.79,17.99,
7/14/2016 10:47,62.47,848,1024.06,1.374,202.4,13.83,18.15,
7/14/2016 11:02,62.47,857,1024.103,0.719,191.3,13.79,18.4,
7/14/2016 11:17,61.56,871,1023.977,1.124,177,13.73,18.62,
7/14/2016 11:32,59.77,896,1023.803,1.211,164.8,13.81,18.97,
7/14/2016 11:47,59.16,900,1023.635,0.689,151.9,13.81,19.06,
7/14/2016 12:02,58.5,906,1023.568,0.924,149.4,13.76,19.32,
7/14/2016 12:17,56.91,904,1023.54,1.151,175.2,13.84,19.69,
7/14/2016 12:32,55.94,911,1023.35,1.151,175.2,13.73,19.99,
7/14/2016 12:47,54.58,909,1023.261,1.267,176.8,13.79,20.36,
7/14/2016 13:02,51.14,898,1023,1.417,170.7,13.76,20.59,
7/14/2016 13:17,49.86,897,1022.811,1.02,219.4,13.81,21.04,
7/14/2016 13:32,46.84,898,1022.797,1.406,242.6,13.73,21.33,
7/14/2016 13:47,44.07,929,1022.804,1.029,239.3,13.32,21.52,
7/14/2016 14:02,49.57,760.6,1022.672,1.029,239.3,13.85,21.64,
7/14/2016 14:17,41.34,831,1022.542,1.139,185.1,13.85,21.92,
7/14/2016 14:32,43.43,810,1022.365,0.868,187,13.83,22.11,
7/14/2016 14:47,39.64,790.5,1022.176,1.066,323.7,13.82,22.37,
7/14/2016 15:02,39.39,839,1022.062,1.056,239.4,13.84,22.44,
7/14/2016 15:17,39.86,772.8,1022.057,2.808,284.3,13.81,22.28,
7/14/2016 15:32,41.86,193.5,1021.925,2.808,284.3,13.85,22.1,
7/14/2016 15:47,47.05,535.5,1021.743,2.709,283.8,13.81,22.04,
7/14/2016 16:02,42,684.2,1021.645,3.425,273.2,13.04,22.12,
7/14/2016 16:17,40.83,592.3,1021.492,3.408,305,13.79,22.39,
7/14/2016 16:32,45.62,510.7,1021.398,3.68,292.7,13.82,22.32,
7/14/2016 16:47,50.08,166.1,1021.299,4.317,293,13.63,21.78,
7/14/2016 17:02,50.85,582.8,1021.172,5.767,301.7,13.8,21.39,
7/14/2016 17:17,50.52,275.6,1020.98,5.767,301.7,13.8,21.3,
7/14/2016 17:32,52.89,141.1,1020.779,4.004,306.3,12.97,21.31,
7/14/2016 17:47,52.24,130.7,1020.711,2.89,315.5,13.42,21.56,
7/14/2016 18:02,58.36,93.1,1020.827,3.472,316.2,13.39,20.92,
7/14/2016 18:17,54.8,84.9,1020.803,4.695,336.4,13.37,21.11,
7/14/2016 18:32,55.44,50.07,1020.872,6.521,317.7,13.29,20.6,
7/14/2016 18:47,62.14,63.32,1020.988,6.521,317.7,13.27,20.06,
7/14/2016 19:02,61.05,33.84,1021.178,6.626,315.2,13.19,19.34,
7/14/2016 19:17,61.91,38.73,1021.277,9.52,317.6,13.14,18.7,
7/14/2016 19:32,60.93,17.71,1021.296,8.06,335.9,13.07,18.48,
7/14/2016 19:47,65.11,3.97,1021.224,7.251,329.5,12.99,18.35,
7/14/2016 20:02,64.88,1.68,1021.285,8.01,338.8,12.12,17.96,
7/14/2016 20:17,66.24,0.48,1021.347,8.01,338.8,12.83,17.71,
7/14/2016 20:32,68.56,0.22,1021.38,6.789,331.1,12.8,17.7,
7/14/2016 20:47,68.1,0.07,1021.554,7.475,339.7,12.78,17.58,
7/14/2016 21:02,68.13,0.07,1021.573,5.678,333,12.79,17.66,
7/14/2016 21:17,68.47,0.01,1021.724,4.064,322.2,12.87,17.76,
7/14/2016 21:32,66.45,0.01,1021.751,5.553,320.6,12.82,17.56,
7/14/2016 21:47,66.83,0,1021.693,4.902,308.3,12.93,17.41,
7/14/2016 22:02,70.66,0,1021.82,4.902,308.3,12.93,17.63,
7/14/2016 22:17,67.69,0,1021.637,5.863,322.4,12.92,17.61,
7/14/2016 22:32,67.26,0.01,1021.533,5.786,330.5,12.92,17.87,
7/14/2016 22:47,65.59,0,1021.626,3.893,3.4,12.91,17.81,
7/14/2016 23:02,64.75,0,1021.593,4.047,7.73,12.91,17.75,
7/14/2016 23:17,62.85,0,1021.508,3.354,14.1,12.91,17.63,
7/14/2016 23:32,65.23,0,1021.487,3.354,14.1,12.9,17.63,
7/14/2016 23:47,63.61,0,1021.56,3.262,20.16,12.9,17.47,
7/15/2016 0:02,65.35,0,1021.474,3.212,20.98,12.11,17.27,
7/15/2016 0:17,63.58,0,1021.506,2.503,19.93,12.74,17.07,
7/15/2016 0:32,64.47,0,1021.591,3.001,18.74,12.75,16.77,
7/15/2016 0:47,67.27,0,1021.596,2.858,24.09,12.75,16.59,
7/15/2016 1:02,68.75,0,1021.674,2.858,24.09,12.74,16.59,
7/15/2016 1:17,69.35,0,1021.604,3.099,25,12.72,15.85,
7/15/2016 1:32,72.5,0,1021.717,2.176,28.4,12.79,15.61,
7/15/2016 1:47,73.65,0,1021.63,2.498,24.11,12.84,15.51,
7/15/2016 2:02,73.64,0.02,1021.561,2.08,15.43,12.84,15.44,
7/15/2016 2:17,74.08,0,1021.57,1.838,54.29,12.83,15.22,
7/15/2016 2:32,73.5,0,1021.548,1.708,55.72,12.83,15.01,
7/15/2016 2:47,73.32,0,1021.481,1.708,55.72,12.82,14.99,
7/15/2016 3:02,74.6,0.01,1021.436,1.201,69.36,12.81,15.05,
7/15/2016 3:17,75.05,0.01,1021.476,2.372,12.46,12.81,15.01,
7/15/2016 3:32,75.1,0.01,1021.497,2.325,31.69,12.8,14.79,
7/15/2016 3:47,75.63,0.01,1021.379,1.377,33.17,12.8,14.84,
7/15/2016 4:02,75.1,0.1,1021.355,1.557,60.52,11.95,14.89,
7/15/2016 4:17,74.42,1.14,1021.232,1.557,60.52,12.64,14.91,
7/15/2016 4:32,75.74,3.1,1021.468,1.166,55.56,12.65,15,
7/15/2016 4:47,74.46,7.53,1021.479,1.402,51.02,12.66,15.08,
7/15/2016 5:02,72.78,16.63,1021.521,1.169,68.88,12.66,15.21,
7/15/2016 5:17,73.45,34.54,1021.562,1.636,65.28,12.71,15.29,
7/15/2016 5:32,74.18,54.28,1021.653,1.659,79.59,12.72,15.2,
7/15/2016 5:47,75.97,52.32,1021.728,1.659,79.59,12.83,15.24,
7/15/2016 6:02,75.3,56.5,1021.65,1.331,103.7,12.86,15.23,
7/15/2016 6:17,76.98,145.8,1021.618,2.015,132.7,13.03,15.52,
7/15/2016 6:32,74.15,165.5,1021.546,3.013,142.5,13.24,15.65,
7/15/2016 6:47,76.65,119.8,1021.782,3.554,205.9,13.27,15.55,
7/15/2016 7:02,76.72,176.4,1021.811,3.504,217.5,13.33,15.59,
7/15/2016 7:17,78.05,179.9,1021.875,4.008,218.1,13.36,15.58,
7/15/2016 7:32,76.69,371.1,1021.929,4.008,218.1,13.51,15.49,
7/15/2016 7:47,76.16,166.7,1021.951,3.474,220.9,13.43,15.66,
7/15/2016 8:02,77.29,176.7,1021.991,3.92,219.2,12.6,15.77,
7/15/2016 8:17,76.08,201.1,1022.011,3.016,213.2,13.28,15.79,
7/15/2016 8:32,76.14,216.6,1021.95,3.566,205.9,13.32,15.65,
7/15/2016 8:47,75.27,299.9,1021.956,3.111,218.2,13.44,15.77,
7/15/2016 9:02,73.82,296.8,1021.881,3.111,218.2,13.41,15.82,
7/15/2016 9:17,72.94,646.9,1021.81,1.823,195.9,13.69,16.25,
7/15/2016 9:32,72.1,429.8,1021.791,2.36,184.1,13.21,16.39,
7/15/2016 9:47,69.32,734.5,1021.736,1.533,138.6,13.87,16.91,
7/15/2016 10:02,67.94,611.2,1021.697,1.288,134.4,13.85,17.06,
7/15/2016 10:17,66.67,758.3,1021.611,0.842,146.8,13.89,17.58,
7/15/2016 10:32,64.93,938,1021.566,0.842,146.8,14.29,17.9,
7/15/2016 10:47,62.18,659.9,1021.445,1.185,131.3,13.88,18.12,
7/15/2016 11:02,60.96,772,1021.418,2.015,156.7,13.9,18.43,
7/15/2016 11:17,61.27,781.9,1021.361,2.559,165.7,13.82,18.7,
7/15/2016 11:32,58.77,1173,1021.352,1.579,177.3,13.81,19.04,
7/15/2016 11:47,55.46,471.5,1021.226,1.529,115.6,13.8,19.04,
7/15/2016 12:02,55.58,1071,1021.052,0.765,104.6,13.14,19.2,
7/15/2016 12:17,56.08,386.2,1020.991,0.765,104.6,13.82,19.85,
7/15/2016 12:32,52.74,1034,1020.883,0.33,199.2,13.79,19.76,
7/15/2016 12:47,52.18,281.3,1020.747,1.044,193.3,13.73,19.88,
7/15/2016 13:02,53.08,582.9,1020.755,0.738,51.76,13.8,19.86,
7/15/2016 13:17,51.94,822,1020.675,0.553,103.2,13.81,20.13,
7/15/2016 13:32,50.56,291.9,1020.496,0.869,25.98,13.19,20.32,
7/15/2016 13:47,47.94,205.6,1020.52,0.869,25.98,13.42,20.52,
7/15/2016 14:02,50.6,711.5,1020.408,0.512,9.95,13.82,20.79,
7/15/2016 14:17,46.57,872,1020.259,0.664,357.1,13.8,21.1,
7/15/2016 14:32,47.01,198.7,1020.005,0.646,79.85,13.74,20.95,
7/15/2016 14:47,46.92,530.8,1019.78,0.863,138.8,13.79,20.99,
7/15/2016 15:02,43.85,761,1019.74,0.355,340.1,13.85,21.53,
7/15/2016 15:17,40.92,679.7,1019.569,0.355,340.1,13.88,21.9,
7/15/2016 15:32,39.65,615.6,1019.508,0.3,35.07,13.79,22.29,
7/15/2016 15:47,40.29,661.3,1019.483,0.014,74.76,13.94,22.74,
7/15/2016 16:02,42.34,646.4,1019.289,0.721,258,12.91,22.3,
7/15/2016 16:17,39.88,500.7,1019.091,0.462,112.3,13.74,22.6,
7/15/2016 16:32,38.4,485.1,1018.959,0.706,160.1,13.88,22.48,
7/15/2016 16:47,37.22,522.2,1019.002,0.101,94,13.81,22.92,
7/15/2016 17:02,38.45,79.81,1018.838,0.101,94,14.05,23.02,
7/15/2016 17:17,39.97,394.7,1018.714,0.152,204.6,13.83,22.92,
7/15/2016 17:32,41.89,366,1018.686,1.099,212.6,13.26,22.72,
7/15/2016 17:47,43.14,313.2,1018.608,3.249,253.3,13.75,22.56,
7/15/2016 18:02,46.76,277.2,1018.531,2.348,243.2,13.74,22.37,
7/15/2016 18:17,50.02,236.6,1018.51,2.785,258.8,13.86,22.12,
7/15/2016 18:32,50.28,198.6,1018.405,2.785,258.8,13.78,22.11,
7/15/2016 18:47,47.54,156.8,1018.371,3.477,249.8,13.86,21.96,
7/15/2016 19:02,51.17,116.5,1018.312,4.282,255.9,13.86,21.86,
7/15/2016 19:17,52.04,81.5,1018.229,4.309,264,13.86,21.62,
7/15/2016 19:32,51.63,45.98,1018.218,4.257,261.5,13.81,21.53,
7/15/2016 19:47,55.06,11.69,1018.307,5.368,255.1,13.44,21.04,
7/15/2016 20:02,57.54,4.63,1018.301,5.368,255.1,12.48,20.8,
7/15/2016 20:17,59.29,1.42,1018.387,4.636,251.2,12.89,20.67,
7/15/2016 20:32,60.71,0.19,1018.451,4.437,246.6,12.83,20.48,
7/15/2016 20:47,59.11,0,1018.43,4.07,245.2,12.84,20.32,
7/15/2016 21:02,62.95,0,1018.521,4.157,229.9,12.84,20.32,
7/15/2016 21:17,60.48,0.01,1018.669,3.4,230,12.88,20.16,
7/15/2016 21:32,59.98,0.01,1018.679,3.505,226,12.84,20.08,
7/15/2016 21:47,61.4,0.01,1018.739,3.505,226,12.94,19.81,
7/15/2016 22:02,63.37,0.01,1018.679,3.749,225.6,12.94,19.71,
7/15/2016 22:17,64.21,0,1018.764,4.789,210.1,12.93,19.25,
7/15/2016 22:32,66.3,0.01,1018.705,4.917,214.8,12.93,19.1,
7/15/2016 22:47,67.13,0.01,1018.735,4.059,209,12.93,18.88,
7/15/2016 23:02,67.26,0.03,1018.775,4.308,188.3,12.92,18.46,
7/15/2016 23:17,69.44,0.06,1018.768,4.308,188.3,12.92,18.31,
7/15/2016 23:32,69.16,0.06,1018.783,4.976,203,12.91,17.82,
7/15/2016 23:47,70.92,0.11,1018.832,5.569,191.9,12.91,17.67,
7/16/2016 0:02,70.5,0.04,1018.696,4.55,214.6,12.11,17.43,
7/16/2016 0:17,71.8,0.04,1018.559,6.025,201.5,12.81,17.16,
7/16/2016 0:32,72.51,0,1018.615,5.454,183.2,12.87,17.01,
7/16/2016 0:47,70.6,0,1018.631,5.454,183.2,12.79,16.74,
7/16/2016 1:02,72.95,0,1018.71,5.524,200.5,12.82,16.76,
7/16/2016 1:17,73.18,0,1018.663,5.83,187.5,12.75,16.48,
7/16/2016 1:32,70.86,0,1018.733,5.341,186,12.8,16.26,
7/16/2016 1:47,73.35,0,1018.652,5.463,196.4,12.88,16.43,
7/16/2016 2:02,73.17,0.01,1018.529,5.756,190,12.88,16.47,
7/16/2016 2:17,74.02,0,1018.451,5.829,199.9,12.87,16.38,
